#chr	pos	coverage
chrM	4246	500
chrM	4247	500
chrM	4248	500
chrM	4249	500
chrM	4250	500
chrM	4251	500
chrM	4252	500
chrM	4253	500
chrM	4254	500
chrM	4255	500
chrM	4256	500
chrM	4257	500
chrM	4258	500
chrM	4259	500
chrM	4260	500
chrM	4261	500
chrM	4262	500
chrM	4263	500
chrM	4264	500
chrM	4265	500
chrM	4266	500
chrM	4267	500
chrM	4268	500
chrM	4269	500
chrM	4270	500
chrM	4271	500
chrM	4272	500
chrM	4273	500
chrM	4274	500
chrM	4275	500
chrM	4276	500
chrM	4277	500
chrM	4278	500
chrM	4279	500
chrM	4280	500
chrM	4281	500
chrM	4282	500
chrM	4283	500
chrM	4284	500
chrM	4285	500
chrM	4286	500
chrM	4287	500
chrM	4288	500
chrM	4289	500
chrM	4290	500
chrM	4291	500
chrM	4292	500
chrM	4293	500
chrM	4294	500
chrM	4295	500
chrM	4296	500
chrM	4297	500
chrM	4298	500
chrM	4299	500
chrM	4300	500
chrM	4301	500
chrM	4302	500
chrM	4303	500
chrM	4304	500
chrM	4305	500
chrM	4306	500
chrM	4307	500
chrM	4308	500
chrM	4309	500
chrM	4310	500
chrM	4311	500
chrM	4312	500
chrM	4313	500
chrM	4314	500
chrM	4315	500
chrM	4316	500
chrM	4317	500
chrM	4318	500
chrM	4319	500
chrM	4320	500
chrM	4321	500
chrM	4322	500
chrM	4323	500
chrM	4324	500
chrM	4325	500
chrM	4326	500
chrM	4327	500
chrM	4328	500
chrM	4329	500
chrM	4330	500
chrM	4331	500
chrM	4332	500
chrM	4333	500
chrM	4334	500
chrM	4335	500
chrM	4336	500
chrM	4337	500
chrM	4338	500
chrM	4339	500
chrM	4340	500
chrM	4341	500
chrM	4342	500
chrM	4343	500
chrM	4344	500
chrM	4345	500
chrM	4346	500
chrM	4347	500
chrM	4348	500
chrM	4349	500
chrM	4350	500
chrM	4351	500
chrM	4352	500
chrM	4353	500
chrM	4354	500
chrM	4355	500
chrM	4356	500
chrM	4357	500
chrM	4358	500
chrM	4359	500
chrM	4360	500
chrM	4361	500
chrM	4362	500
chrM	4363	500
chrM	4364	500
chrM	4365	500
chrM	4366	500
chrM	4367	500
chrM	4368	500
chrM	4369	500
chrM	4370	500
chrM	4371	500
chrM	4372	500
chrM	4373	500
chrM	4374	500
chrM	4375	500
chrM	4376	500
chrM	4377	500
chrM	4378	500
chrM	4379	500
chrM	4380	500
chrM	4381	500
chrM	4382	500
chrM	4383	500
chrM	4384	500
chrM	4385	500
chrM	4386	500
chrM	4387	500
chrM	4388	500
chrM	4389	500
chrM	4390	500
chrM	4391	500
chrM	4392	500
chrM	4393	500
chrM	4394	500
chrM	4395	500
chrM	4396	500
chrM	4397	500
chrM	4398	500
chrM	4399	500
chrM	4400	500
chrM	4401	500
chrM	4402	500
chrM	4403	500
chrM	4404	500
chrM	4405	500
chrM	4406	500
chrM	4407	500
chrM	4408	500
chrM	4409	500
chrM	4410	500
chrM	4411	500
chrM	4412	500
chrM	4413	500
chrM	4414	500
chrM	4415	500
chrM	4416	500
chrM	4417	500
chrM	4418	500
chrM	4419	500
chrM	4420	500
chrM	4421	500
chrM	4422	500
chrM	4423	500
chrM	4424	500
chrM	4425	500
chrM	4426	500
chrM	4427	500
chrM	4428	500
chrM	4429	500
chrM	4430	500
chrM	4431	500
chrM	4432	500
chrM	4433	500
chrM	4434	500
chrM	4435	500
chrM	4436	500
chrM	4437	500
chrM	4438	500
chrM	4439	500
chrM	4440	500
chrM	4441	500
chrM	4442	500
chrM	4443	500
chrM	4444	500
chrM	4445	500
chrM	4446	500
chrM	4447	500
chrM	4448	500
chrM	4449	500
chrM	4450	500
chrM	4451	500
chrM	4452	500
chrM	4453	500
chrM	4454	500
chrM	4455	500
chrM	4456	500
chrM	4457	500
chrM	4458	500
chrM	4459	500
chrM	4460	500
chrM	4461	500
chrM	4462	500
chrM	4463	500
chrM	4464	500
chrM	4465	500
chrM	4466	500
chrM	4467	500
chrM	4468	500
chrM	4469	500
chrM	4470	500
chrM	4471	500
chrM	4472	500
chrM	4473	500
chrM	4474	500
chrM	4475	500
chrM	4476	500
chrM	4477	500
chrM	4478	500
chrM	4479	500
chrM	4480	500
chrM	4481	500
chrM	4482	500
chrM	4483	500
chrM	4484	500
chrM	4485	500
chrM	4486	500
chrM	4487	500
chrM	4488	500
chrM	4489	500
chrM	4490	500
chrM	4491	500
chrM	4492	500
chrM	4493	500
chrM	4494	500
chrM	4495	500
chrM	4496	500
chrM	4497	500
chrM	4498	500
chrM	4499	500
chrM	4500	500
chrM	4501	500
chrM	4502	500
chrM	4503	500
chrM	4504	500
chrM	4505	500
chrM	4506	500
chrM	4507	500
chrM	4508	500
chrM	4509	500
chrM	4510	500
chrM	4511	500
chrM	4512	500
chrM	4513	500
chrM	4514	500
chrM	4515	500
chrM	4516	500
chrM	4517	500
chrM	4518	500
chrM	4519	500
chrM	4520	500
chrM	4521	500
chrM	4522	500
chrM	4523	500
chrM	4524	500
chrM	4525	500
chrM	4526	500
chrM	4527	500
chrM	4528	500
chrM	4529	500
chrM	4530	500
chrM	4531	500
chrM	4532	500
chrM	4533	500
chrM	4534	500
chrM	4535	500
chrM	4536	500
chrM	4537	500
chrM	4538	500
chrM	4539	500
chrM	4540	500
chrM	4541	500
chrM	4542	500
chrM	4543	500
chrM	4544	500
chrM	4545	500
chrM	4546	500
chrM	4547	500
chrM	4548	500
chrM	4549	500
chrM	4550	500
chrM	4551	500
chrM	4552	500
chrM	4553	500
chrM	4554	500
chrM	4555	500
chrM	4556	500
chrM	4557	500
chrM	4558	500
chrM	4559	500
chrM	4560	500
chrM	4561	500
chrM	4562	500
chrM	4563	500
chrM	4564	500
chrM	4565	500
chrM	4566	500
chrM	4567	500
chrM	4568	500
chrM	4569	500
chrM	4570	500
chrM	4571	500
chrM	4572	500
chrM	4573	500
chrM	4574	500
chrM	4575	500
chrM	4576	500
chrM	4577	500
chrM	4578	500
chrM	4579	500
chrM	4580	500
chrM	4581	500
chrM	4582	500
chrM	4583	500
chrM	4584	500
chrM	4585	500
chrM	4586	500
chrM	4587	500
chrM	4588	500
chrM	4589	500
chrM	4590	500
chrM	4591	500
chrM	4592	500
chrM	4593	500
chrM	4594	500
chrM	4595	500
chrM	4596	500
chrM	4597	500
chrM	4598	500
chrM	4599	500
chrM	4600	500
chrM	4601	500
chrM	4602	500
chrM	4603	500
chrM	4604	500
chrM	4605	500
chrM	4606	500
chrM	4607	500
chrM	4608	500
chrM	4609	500
chrM	4610	500
chrM	4611	500
chrM	4612	500
chrM	4613	500
chrM	4614	500
chrM	4615	500
chrM	4616	500
chrM	4617	500
chrM	4618	500
chrM	4619	500
chrM	4620	500
chrM	4621	500
chrM	4622	500
chrM	4623	500
chrM	4624	500
chrM	4625	500
chrM	4626	500
chrM	4627	500
chrM	4628	500
chrM	4629	500
chrM	4630	500
chrM	4631	500
chrM	4632	500
chrM	4633	500
chrM	4634	500
chrM	4635	500
chrM	4636	500
chrM	4637	500
chrM	4638	500
chrM	4639	500
chrM	4640	500
chrM	4641	500
chrM	4642	500
chrM	4643	500
chrM	4644	500
chrM	4645	500
chrM	4646	500
chrM	4647	500
chrM	4648	500
chrM	4649	500
chrM	4650	500
chrM	4651	500
chrM	4652	500
chrM	4653	500
chrM	4654	500
chrM	4655	500
chrM	4656	500
chrM	4657	500
chrM	4658	500
chrM	4659	500
chrM	4660	500
chrM	4661	500
chrM	4662	500
chrM	4663	500
chrM	4664	500
chrM	4665	500
chrM	4666	500
chrM	4667	500
chrM	4668	500
chrM	4669	500
chrM	4670	500
chrM	4671	500
chrM	4672	500
chrM	4673	500
chrM	4674	500
chrM	4675	500
chrM	4676	500
chrM	4677	500
chrM	4678	500
chrM	4679	500
chrM	4680	500
chrM	4681	500
chrM	4682	500
chrM	4683	500
chrM	4684	500
chrM	4685	500
chrM	4686	500
chrM	4687	500
chrM	4688	500
chrM	4689	500
chrM	4690	500
chrM	4691	500
chrM	4692	500
chrM	4693	500
chrM	4694	500
chrM	4695	500
chrM	4696	500
chrM	4697	500
chrM	4698	500
chrM	4699	500
chrM	4700	500
chrM	4701	500
chrM	4702	500
chrM	4703	500
chrM	4704	500
chrM	4705	500
chrM	4706	500
chrM	4707	500
chrM	4708	500
chrM	4709	500
chrM	4710	500
chrM	4711	500
chrM	4712	500
chrM	4713	500
chrM	4714	500
chrM	4715	500
chrM	4716	500
chrM	4717	500
chrM	4718	500
chrM	4719	500
chrM	4720	500
chrM	4721	500
chrM	4722	500
chrM	4723	500
chrM	4724	500
chrM	4725	500
chrM	4726	500
chrM	4727	500
chrM	4728	500
chrM	4729	500
chrM	4730	500
chrM	4731	500
chrM	4732	500
chrM	4733	500
chrM	4734	500
chrM	4735	500
chrM	4736	500
chrM	4737	500
chrM	4738	500
chrM	4739	500
chrM	4740	500
chrM	4741	500
chrM	4742	500
chrM	4743	500
chrM	4744	500
chrM	4745	500
chrM	4746	500
chrM	4747	500
chrM	4748	500
chrM	4749	500
chrM	4750	500
chrM	4751	500
chrM	4752	500
chrM	4753	500
chrM	4754	500
chrM	4755	500
chrM	4756	500
chrM	4757	500
chrM	4758	500
chrM	4759	500
chrM	4760	500
chrM	4761	500
chrM	4762	500
chrM	4763	500
chrM	4764	500
chrM	4765	500
chrM	4766	500
chrM	4767	500
chrM	4768	500
chrM	4769	500
chrM	4770	500
chrM	4771	500
chrM	4772	500
chrM	4773	500
chrM	4774	500
chrM	4775	500
chrM	4776	500
chrM	4777	500
chrM	4778	500
chrM	4779	500
chrM	4780	500
chrM	4781	500
chrM	4782	500
chrM	4783	500
chrM	4784	500
chrM	4785	500
chrM	4786	500
chrM	4787	500
chrM	4788	500
chrM	4789	500
chrM	4790	500
chrM	4791	500
chrM	4792	500
chrM	4793	500
chrM	4794	500
chrM	4795	500
chrM	4796	500
chrM	4797	500
chrM	4798	500
chrM	4799	500
chrM	4800	500
chrM	4801	500
chrM	4802	500
chrM	4803	500
chrM	4804	500
chrM	4805	500
chrM	4806	500
chrM	4807	500
chrM	4808	500
chrM	4809	500
chrM	4810	500
chrM	4811	500
chrM	4812	500
chrM	4813	500
chrM	4814	500
chrM	4815	500
chrM	4816	500
chrM	4817	500
chrM	4818	500
chrM	4819	500
chrM	4820	500
chrM	4821	500
chrM	4822	500
chrM	4823	500
chrM	4824	500
chrM	4825	500
chrM	4826	500
chrM	4827	500
chrM	4828	500
chrM	4829	500
chrM	4830	500
chrM	4831	500
chrM	4832	500
chrM	4833	500
chrM	4834	500
chrM	4835	500
chrM	4836	500
chrM	4837	500
chrM	4838	500
chrM	4839	500
chrM	4840	500
chrM	4841	500
chrM	4842	500
chrM	4843	500
chrM	4844	500
chrM	4845	500
chrM	4846	500
chrM	4847	500
chrM	4848	500
chrM	4849	500
chrM	4850	500
chrM	4851	500
chrM	4852	500
chrM	4853	500
chrM	4854	500
chrM	4855	500
chrM	4856	500
chrM	4857	500
chrM	4858	500
chrM	4859	500
chrM	4860	500
chrM	4861	500
chrM	4862	500
chrM	4863	500
chrM	4864	500
chrM	4865	500
chrM	4866	500
chrM	4867	500
chrM	4868	500
chrM	4869	500
chrM	4870	500
chrM	4871	500
chrM	4872	500
chrM	4873	500
chrM	4874	500
chrM	4875	500
chrM	4876	500
chrM	4877	500
chrM	4878	500
chrM	4879	500
chrM	4880	500
chrM	4881	500
chrM	4882	500
chrM	4883	500
chrM	4884	500
chrM	4885	500
chrM	4886	500
chrM	4887	500
chrM	4888	500
chrM	4889	500
chrM	4890	500
chrM	4891	500
chrM	4892	500
chrM	4893	500
chrM	4894	500
chrM	4895	500
chrM	4896	500
chrM	4897	500
chrM	4898	500
chrM	4899	500
chrM	4900	500
chrM	4901	500
chrM	4902	500
chrM	4903	500
chrM	4904	500
chrM	4905	500
chrM	4906	500
chrM	4907	500
chrM	4908	500
chrM	4909	500
chrM	4910	500
chrM	4911	500
chrM	4912	500
chrM	4913	500
chrM	4914	500
chrM	4915	500
chrM	4916	500
chrM	4917	500
chrM	4918	500
chrM	4919	500
chrM	4920	500
chrM	4921	500
chrM	4922	500
chrM	4923	500
chrM	4924	500
chrM	4925	500
chrM	4926	500
chrM	4927	500
chrM	4928	500
chrM	4929	500
chrM	4930	500
chrM	4931	500
chrM	4932	500
chrM	4933	500
chrM	4934	500
chrM	4935	500
chrM	4936	500
chrM	4937	500
chrM	4938	500
chrM	4939	500
chrM	4940	500
chrM	4941	500
chrM	4942	500
chrM	4943	500
chrM	4944	500
chrM	4945	500
chrM	4946	500
chrM	4947	500
chrM	4948	500
chrM	4949	500
chrM	4950	500
chrM	4951	500
chrM	4952	500
chrM	4953	500
chrM	4954	500
chrM	4955	500
chrM	4956	500
chrM	4957	500
chrM	4958	500
chrM	4959	500
chrM	4960	500
chrM	4961	500
chrM	4962	500
chrM	4963	500
chrM	4964	500
chrM	4965	500
chrM	4966	500
chrM	4967	500
chrM	4968	500
chrM	4969	500
chrM	4970	500
chrM	4971	500
chrM	4972	500
chrM	4973	500
chrM	4974	500
chrM	4975	500
chrM	4976	500
chrM	4977	500
chrM	4978	500
chrM	4979	500
chrM	4980	500
chrM	4981	500
chrM	4982	500
chrM	4983	500
chrM	4984	500
chrM	4985	500
chrM	4986	500
chrM	4987	500
chrM	4988	500
chrM	4989	500
chrM	4990	500
chrM	4991	500
chrM	4992	500
chrM	4993	500
chrM	4994	500
chrM	4995	500
chrM	4996	500
chrM	4997	500
chrM	4998	500
chrM	4999	500
chrM	5000	500
chrM	5001	500
chrM	5002	500
chrM	5003	500
chrM	5004	500
chrM	5005	500
chrM	5006	500
chrM	5007	500
chrM	5008	500
chrM	5009	500
chrM	5010	500
chrM	5011	500
chrM	5012	500
chrM	5013	500
chrM	5014	500
chrM	5015	500
chrM	5016	500
chrM	5017	500
chrM	5018	500
chrM	5019	500
chrM	5020	500
chrM	5021	500
chrM	5022	500
chrM	5023	500
chrM	5024	500
chrM	5025	500
chrM	5026	500
chrM	5027	500
chrM	5028	500
chrM	5029	500
chrM	5030	500
chrM	5031	500
chrM	5032	500
chrM	5033	500
chrM	5034	500
chrM	5035	500
chrM	5036	500
chrM	5037	500
chrM	5038	500
chrM	5039	500
chrM	5040	500
chrM	5041	500
chrM	5042	500
chrM	5043	500
chrM	5044	500
chrM	5045	500
chrM	5046	500
chrM	5047	500
chrM	5048	500
chrM	5049	500
chrM	5050	500
chrM	5051	500
chrM	5052	500
chrM	5053	500
chrM	5054	500
chrM	5055	500
chrM	5056	500
chrM	5057	500
chrM	5058	500
chrM	5059	500
chrM	5060	500
chrM	5061	500
chrM	5062	500
chrM	5063	500
chrM	5064	500
chrM	5065	500
chrM	5066	500
chrM	5067	500
chrM	5068	500
chrM	5069	500
chrM	5070	500
chrM	5071	500
chrM	5072	500
chrM	5073	500
chrM	5074	500
chrM	5075	500
chrM	5076	500
chrM	5077	500
chrM	5078	500
chrM	5079	500
chrM	5080	500
chrM	5081	500
chrM	5082	500
chrM	5083	500
chrM	5084	500
chrM	5085	500
chrM	5086	500
chrM	5087	500
chrM	5088	500
chrM	5089	500
chrM	5090	500
chrM	5091	500
chrM	5092	500
chrM	5093	500
chrM	5094	500
chrM	5095	500
chrM	5096	500
chrM	5097	500
chrM	5098	500
chrM	5099	500
chrM	5100	500
chrM	5101	500
chrM	5102	500
chrM	5103	500
chrM	5104	500
chrM	5105	500
chrM	5106	500
chrM	5107	500
chrM	5108	500
chrM	5109	500
chrM	5110	500
chrM	5111	500
chrM	5112	500
chrM	5113	500
chrM	5114	500
chrM	5115	500
chrM	5116	500
chrM	5117	500
chrM	5118	500
chrM	5119	500
chrM	5120	500
chrM	5121	500
chrM	5122	500
chrM	5123	500
chrM	5124	500
chrM	5125	500
chrM	5126	500
chrM	5127	500
chrM	5128	500
chrM	5129	500
chrM	5130	500
chrM	5131	500
chrM	5132	500
chrM	5133	500
chrM	5134	500
chrM	5135	500
chrM	5136	500
chrM	5137	500
chrM	5138	500
chrM	5139	500
chrM	5140	500
chrM	5141	500
chrM	5142	500
chrM	5143	500
chrM	5144	500
chrM	5145	500
chrM	5146	500
chrM	5147	500
chrM	5148	500
chrM	5149	500
chrM	5150	500
chrM	5151	500
chrM	5152	500
chrM	5153	500
chrM	5154	500
chrM	5155	500
chrM	5156	500
chrM	5157	500
chrM	5158	500
chrM	5159	500
chrM	5160	500
chrM	5161	500
chrM	5162	500
chrM	5163	500
chrM	5164	500
chrM	5165	500
chrM	5166	500
chrM	5167	500
chrM	5168	500
chrM	5169	500
chrM	5170	500
chrM	5171	500
chrM	5172	500
chrM	5173	500
chrM	5174	500
chrM	5175	500
chrM	5176	500
chrM	5177	500
chrM	5178	500
chrM	5179	500
chrM	5180	500
chrM	5181	500
chrM	5182	500
chrM	5183	500
chrM	5184	500
chrM	5185	500
chrM	5186	500
chrM	5187	500
chrM	5188	500
chrM	5189	500
chrM	5190	500
chrM	5191	500
chrM	5192	500
chrM	5193	500
chrM	5194	500
chrM	5195	500
chrM	5196	500
chrM	5197	500
chrM	5198	500
chrM	5199	500
chrM	5200	500
chrM	5201	500
chrM	5202	500
chrM	5203	500
chrM	5204	500
chrM	5205	500
chrM	5206	500
chrM	5207	500
chrM	5208	500
chrM	5209	500
chrM	5210	500
chrM	5211	500
chrM	5212	500
chrM	5213	500
chrM	5214	500
chrM	5215	500
chrM	5216	500
chrM	5217	500
chrM	5218	500
chrM	5219	500
chrM	5220	500
chrM	5221	500
chrM	5222	500
chrM	5223	500
chrM	5224	500
chrM	5225	500
chrM	5226	500
chrM	5227	500
chrM	5228	500
chrM	5229	500
chrM	5230	500
chrM	5231	500
chrM	5232	500
chrM	5233	500
chrM	5234	500
chrM	5235	500
chrM	5236	500
chrM	5237	500
chrM	5238	500
chrM	5239	500
chrM	5240	500
chrM	5241	500
chrM	5242	500
chrM	5243	500
chrM	5244	500
chrM	5245	500
chrM	5246	500
chrM	5247	500
chrM	5248	500
chrM	5249	500
chrM	5250	500
chrM	5251	500
chrM	5252	500
chrM	5253	500
chrM	5254	500
chrM	5255	500
chrM	5256	500
chrM	5257	500
chrM	5258	500
chrM	5259	500
chrM	5260	500
chrM	5261	500
chrM	5262	500
chrM	5263	500
chrM	5264	500
chrM	5265	500
chrM	5266	500
chrM	5267	500
chrM	5268	500
chrM	5269	500
chrM	5270	500
chrM	5271	500
chrM	5272	500
chrM	5273	500
chrM	5274	500
chrM	5275	500
chrM	5276	500
chrM	5277	500
chrM	5278	500
chrM	5279	500
chrM	5280	500
chrM	5281	500
chrM	5282	500
chrM	5283	500
chrM	5284	500
chrM	5285	500
chrM	5286	500
chrM	5287	500
chrM	5288	500
chrM	5289	500
chrM	5290	500
chrM	5291	500
chrM	5292	500
chrM	5293	500
chrM	5294	500
chrM	5295	500
chrM	5296	500
chrM	5297	500
chrM	5298	500
chrM	5299	500
chrM	5300	500
chrM	5301	500
chrM	5302	500
chrM	5303	500
chrM	5304	500
chrM	5305	500
chrM	5306	500
chrM	5307	500
chrM	5308	500
chrM	5309	500
chrM	5310	500
chrM	5311	500
chrM	5312	500
chrM	5313	500
chrM	5314	500
chrM	5315	500
chrM	5316	500
chrM	5317	500
chrM	5318	500
chrM	5319	500
chrM	5320	500
chrM	5321	500
chrM	5322	500
chrM	5323	500
chrM	5324	500
chrM	5325	500
chrM	5326	500
chrM	5327	500
chrM	5328	500
chrM	5329	500
chrM	5330	500
chrM	5331	500
chrM	5332	500
chrM	5333	500
chrM	5334	500
chrM	5335	500
chrM	5336	500
chrM	5337	500
chrM	5338	500
chrM	5339	500
chrM	5340	500
chrM	5341	500
chrM	5342	500
chrM	5343	500
chrM	5344	500
chrM	5345	500
chrM	5346	500
chrM	5347	500
chrM	5348	500
chrM	5349	500
chrM	5350	500
chrM	5351	500
chrM	5352	500
chrM	5353	500
chrM	5354	500
chrM	5355	500
chrM	5356	500
chrM	5357	500
chrM	5358	500
chrM	5359	500
chrM	5360	500
chrM	5361	500
chrM	5362	500
chrM	5363	500
chrM	5364	500
chrM	5365	500
chrM	5366	500
chrM	5367	500
chrM	5368	500
chrM	5369	500
chrM	5370	500
chrM	5371	500
chrM	5372	500
chrM	5373	500
chrM	5374	500
chrM	5375	500
chrM	5376	500
chrM	5377	500
chrM	5378	500
chrM	5379	500
chrM	5380	500
chrM	5381	500
chrM	5382	500
chrM	5383	500
chrM	5384	500
chrM	5385	500
chrM	5386	500
chrM	5387	500
chrM	5388	500
chrM	5389	500
chrM	5390	500
chrM	5391	500
chrM	5392	500
chrM	5393	500
chrM	5394	500
chrM	5395	500
chrM	5396	500
chrM	5397	500
chrM	5398	500
chrM	5399	500
chrM	5400	500
chrM	5401	500
chrM	5402	500
chrM	5403	500
chrM	5404	500
chrM	5405	500
chrM	5406	500
chrM	5407	500
chrM	5408	500
chrM	5409	500
chrM	5410	500
chrM	5411	500
chrM	5412	500
chrM	5413	500
chrM	5414	500
chrM	5415	500
chrM	5416	500
chrM	5417	500
chrM	5418	500
chrM	5419	500
chrM	5420	500
chrM	5421	500
chrM	5422	500
chrM	5423	500
chrM	5424	500
chrM	5425	500
chrM	5426	500
chrM	5427	500
chrM	5428	500
chrM	5429	500
chrM	5430	500
chrM	5431	500
chrM	5432	500
chrM	5433	500
chrM	5434	500
chrM	5435	500
chrM	5436	500
chrM	5437	500
chrM	5438	500
chrM	5439	500
chrM	5440	500
chrM	5441	500
chrM	5442	500
chrM	5443	500
chrM	5444	500
chrM	5445	500
chrM	5446	500
chrM	5447	500
chrM	5448	500
chrM	5449	500
chrM	5450	500
chrM	5451	500
chrM	5452	500
chrM	5453	500
chrM	5454	500
chrM	5455	500
chrM	5456	500
chrM	5457	500
chrM	5458	500
chrM	5459	500
chrM	5460	500
chrM	5461	500
chrM	5462	500
chrM	5463	500
chrM	5464	500
chrM	5465	500
chrM	5466	500
chrM	5467	500
chrM	5468	500
chrM	5469	500
chrM	5470	500
chrM	5471	500
chrM	5472	500
chrM	5473	500
chrM	5474	500
chrM	5475	500
chrM	5476	500
chrM	5477	500
chrM	5478	500
chrM	5479	500
chrM	5480	500
chrM	5481	500
chrM	5482	500
chrM	5483	500
chrM	5484	500
chrM	5485	500
chrM	5486	500
chrM	5487	500
chrM	5488	500
chrM	5489	500
chrM	5490	500
chrM	5491	500
chrM	5492	500
chrM	5493	500
chrM	5494	500
chrM	5495	500
chrM	5496	500
chrM	5497	500
chrM	5498	500
chrM	5499	500
chrM	5500	500
chrM	5501	500
chrM	5502	500
chrM	5503	500
chrM	5504	500
chrM	5505	500
chrM	5506	500
chrM	5507	500
chrM	5508	500
chrM	5509	500
chrM	5510	500
chrM	5511	500
chrM	5512	500
chrM	5513	500
chrM	5514	500
chrM	5515	500
chrM	5516	500
chrM	5517	500
chrM	5518	500
chrM	5519	500
chrM	5520	500
chrM	5521	500
chrM	5522	500
chrM	5523	500
chrM	5524	500
chrM	5525	500
chrM	5526	500
chrM	5527	500
chrM	5528	500
chrM	5529	500
chrM	5530	500
chrM	5531	500
chrM	5532	500
chrM	5533	500
chrM	5534	500
chrM	5535	500
chrM	5536	500
chrM	5537	500
chrM	5538	500
chrM	5539	500
chrM	5540	500
chrM	5541	500
chrM	5542	500
chrM	5543	500
chrM	5544	500
chrM	5545	500
chrM	5546	500
chrM	5547	500
chrM	5548	500
chrM	5549	500
chrM	5550	500
chrM	5551	500
chrM	5552	500
chrM	5553	500
chrM	5554	500
chrM	5555	500
chrM	5556	500
chrM	5557	500
chrM	5558	500
chrM	5559	500
chrM	5560	500
chrM	5561	500
chrM	5562	500
chrM	5563	500
chrM	5564	500
chrM	5565	500
chrM	5566	500
chrM	5567	500
chrM	5568	500
chrM	5569	500
chrM	5570	500
chrM	5571	500
chrM	5572	500
chrM	5573	500
chrM	5574	500
chrM	5575	500
chrM	5576	500
chrM	5577	500
chrM	5578	500
chrM	5579	500
chrM	5580	500
chrM	5581	500
chrM	5582	500
chrM	5583	500
chrM	5584	500
chrM	5585	500
chrM	5586	500
chrM	5587	500
chrM	5588	500
chrM	5589	500
chrM	5590	500
chrM	5591	500
chrM	5592	500
chrM	5593	500
chrM	5594	500
chrM	5595	500
chrM	5596	500
chrM	5597	500
chrM	5598	500
chrM	5599	500
chrM	5600	500
chrM	5601	500
chrM	5602	500
chrM	5603	500
chrM	5604	500
chrM	5605	500
chrM	5606	500
chrM	5607	500
chrM	5608	500
chrM	5609	500
chrM	5610	500
chrM	5611	500
chrM	5612	500
chrM	5613	500
chrM	5614	500
chrM	5615	500
chrM	5616	500
chrM	5617	500
chrM	5618	500
chrM	5619	500
chrM	5620	500
chrM	5621	500
chrM	5622	500
chrM	5623	500
chrM	5624	500
chrM	5625	500
chrM	5626	500
chrM	5627	500
chrM	5628	500
chrM	5629	500
chrM	5630	500
chrM	5631	500
chrM	5632	500
chrM	5633	500
chrM	5634	500
chrM	5635	500
chrM	5636	500
chrM	5637	500
chrM	5638	500
chrM	5639	500
chrM	5640	500
chrM	5641	500
chrM	5642	500
chrM	5643	500
chrM	5644	500
chrM	5645	500
chrM	5646	500
chrM	5647	500
chrM	5648	500
chrM	5649	500
chrM	5650	500
chrM	5651	500
chrM	5652	500
chrM	5653	500
chrM	5654	500
chrM	5655	500
chrM	5656	500
chrM	5657	500
chrM	5658	500
chrM	5659	500
chrM	5660	500
chrM	5661	500
chrM	5662	500
chrM	5663	500
chrM	5664	500
chrM	5665	500
chrM	5666	500
chrM	5667	500
chrM	5668	500
chrM	5669	500
chrM	5670	500
chrM	5671	500
chrM	5672	500
chrM	5673	500
chrM	5674	500
chrM	5675	500
chrM	5676	500
chrM	5677	500
chrM	5678	500
chrM	5679	500
chrM	5680	500
chrM	5681	500
chrM	5682	500
chrM	5683	500
chrM	5684	500
chrM	5685	500
chrM	5686	500
chrM	5687	500
chrM	5688	500
chrM	5689	500
chrM	5690	500
chrM	5691	500
chrM	5692	500
chrM	5693	500
chrM	5694	500
chrM	5695	500
chrM	5696	500
chrM	5697	500
chrM	5698	500
chrM	5699	500
chrM	5700	500
chrM	5701	500
chrM	5702	500
chrM	5703	500
chrM	5704	500
chrM	5705	500
chrM	5706	500
chrM	5707	500
chrM	5708	500
chrM	5709	500
chrM	5710	500
chrM	5711	500
chrM	5712	500
chrM	5713	500
chrM	5714	500
chrM	5715	500
chrM	5716	500
chrM	5717	500
chrM	5718	500
chrM	5719	500
chrM	5720	500
chrM	5721	500
chrM	5722	500
chrM	5723	500
chrM	5724	500
chrM	5725	500
chrM	5726	500
chrM	5727	500
chrM	5728	500
chrM	5729	500
chrM	5730	500
chrM	5731	500
chrM	5732	500
chrM	5733	500
chrM	5734	500
chrM	5735	500
chrM	5736	500
chrM	5737	500
chrM	5738	500
chrM	5739	500
chrM	5740	500
chrM	5741	500
chrM	5742	500
chrM	5743	500
chrM	5744	500
chrM	5745	500
chrM	5746	500
chrM	5747	500
chrM	5748	500
chrM	5749	500
chrM	5750	500
chrM	5751	500
chrM	5752	500
chrM	5753	500
chrM	5754	500
chrM	5755	500
chrM	5756	500
chrM	5757	500
chrM	5758	500
chrM	5759	500
chrM	5760	500
chrM	5761	500
chrM	5762	500
chrM	5763	500
chrM	5764	500
chrM	5765	500
chrM	5766	500
chrM	5767	500
chrM	5768	500
chrM	5769	500
chrM	5770	500
chrM	5771	500
chrM	5772	500
chrM	5773	500
chrM	5774	500
chrM	5775	500
chrM	5776	500
chrM	5777	500
chrM	5778	500
chrM	5779	500
chrM	5780	500
chrM	5781	500
chrM	5782	500
chrM	5783	500
chrM	5784	500
chrM	5785	500
chrM	5786	500
chrM	5787	500
chrM	5788	500
chrM	5789	500
chrM	5790	500
chrM	5791	500
chrM	5792	500
chrM	5793	500
chrM	5794	500
chrM	5795	500
chrM	5796	500
chrM	5797	500
chrM	5798	500
chrM	5799	500
