#chr	pos	coverage
chrM	3744	150
chrM	3745	150
chrM	3746	150
chrM	3747	150
chrM	3748	150
chrM	3749	150
chrM	3750	150
chrM	3751	150
chrM	3752	150
chrM	3753	150
chrM	3754	150
chrM	3755	150
chrM	3756	150
chrM	3757	150
chrM	3758	150
chrM	3759	150
chrM	3760	150
chrM	3761	150
chrM	3762	150
chrM	3763	150
chrM	3764	150
chrM	3765	150
chrM	3766	150
chrM	3767	150
chrM	3768	150
chrM	3769	150
chrM	3770	150
chrM	3771	150
chrM	3772	150
chrM	3773	150
chrM	3774	150
chrM	3775	150
chrM	3776	150
chrM	3777	150
chrM	3778	150
chrM	3779	150
chrM	3780	150
chrM	3781	150
chrM	3782	150
chrM	3783	150
chrM	3784	150
chrM	3785	150
chrM	3786	150
chrM	3787	150
chrM	3788	150
chrM	3789	150
chrM	3790	150
chrM	3791	150
chrM	3792	150
chrM	3793	150
chrM	3794	150
chrM	3795	150
chrM	3796	150
chrM	3797	150
chrM	3798	150
chrM	3799	150
chrM	3800	150
chrM	3801	150
chrM	3802	150
chrM	3803	150
chrM	3804	150
chrM	3805	150
chrM	3806	150
chrM	3807	150
chrM	3808	150
chrM	3809	150
chrM	3810	150
chrM	3811	150
chrM	3812	150
chrM	3813	150
chrM	3814	150
chrM	3815	150
chrM	3816	150
chrM	3817	150
chrM	3818	150
chrM	3819	150
chrM	3820	150
chrM	3821	150
chrM	3822	150
chrM	3823	150
chrM	3824	150
chrM	3825	150
chrM	3826	150
chrM	3827	150
chrM	3828	150
chrM	3829	150
chrM	3830	150
chrM	3831	150
chrM	3832	150
chrM	3833	150
chrM	3834	150
chrM	3835	150
chrM	3836	150
chrM	3837	150
chrM	3838	150
chrM	3839	150
chrM	3840	150
chrM	3841	150
chrM	3842	150
chrM	3843	150
chrM	3844	150
chrM	3845	150
chrM	3846	150
chrM	3847	150
chrM	3848	150
chrM	3849	150
chrM	3850	150
chrM	3851	150
chrM	3852	150
chrM	3853	150
chrM	3854	150
chrM	3855	150
chrM	3856	150
chrM	3857	150
chrM	3858	150
chrM	3859	150
chrM	3860	150
chrM	3861	150
chrM	3862	150
chrM	3863	150
chrM	3864	150
chrM	3865	150
chrM	3866	150
chrM	3867	150
chrM	3868	150
chrM	3869	150
chrM	3870	150
chrM	3871	150
chrM	3872	150
chrM	3873	150
chrM	3874	150
chrM	3875	150
chrM	3876	150
chrM	3877	150
chrM	3878	150
chrM	3879	150
chrM	3880	150
chrM	3881	150
chrM	3882	150
chrM	3883	150
chrM	3884	150
chrM	3885	150
chrM	3886	150
chrM	3887	150
chrM	3888	150
chrM	3889	150
chrM	3890	150
chrM	3891	150
chrM	3892	150
chrM	3893	150
chrM	3894	150
chrM	3895	150
chrM	3896	150
chrM	3897	150
chrM	3898	150
chrM	3899	150
chrM	3900	150
chrM	3901	150
chrM	3902	150
chrM	3903	150
chrM	3904	150
chrM	3905	150
chrM	3906	150
chrM	3907	150
chrM	3908	150
chrM	3909	150
chrM	3910	150
chrM	3911	150
chrM	3912	150
chrM	3913	150
chrM	3914	150
chrM	3915	150
chrM	3916	150
chrM	3917	150
chrM	3918	150
chrM	3919	150
chrM	3920	150
chrM	3921	150
chrM	3922	150
chrM	3923	150
chrM	3924	150
chrM	3925	150
chrM	3926	150
chrM	3927	150
chrM	3928	150
chrM	3929	150
chrM	3930	150
chrM	3931	150
chrM	3932	150
chrM	3933	150
chrM	3934	150
chrM	3935	150
chrM	3936	150
chrM	3937	150
chrM	3938	150
chrM	3939	150
chrM	3940	150
chrM	3941	150
chrM	3942	150
chrM	3943	150
chrM	3944	150
chrM	3945	150
chrM	3946	150
chrM	3947	150
chrM	3948	150
chrM	3949	150
chrM	3950	150
chrM	3951	150
chrM	3952	150
chrM	3953	150
chrM	3954	150
chrM	3955	150
chrM	3956	150
chrM	3957	150
chrM	3958	150
chrM	3959	150
chrM	3960	150
chrM	3961	150
chrM	3962	150
chrM	3963	150
chrM	3964	150
chrM	3965	150
chrM	3966	150
chrM	3967	150
chrM	3968	150
chrM	3969	150
chrM	3970	150
chrM	3971	150
chrM	3972	150
chrM	3973	150
chrM	3974	150
chrM	3975	150
chrM	3976	150
chrM	3977	150
chrM	3978	150
chrM	3979	150
chrM	3980	150
chrM	3981	150
chrM	3982	150
chrM	3983	150
chrM	3984	150
chrM	3985	150
chrM	3986	150
chrM	3987	150
chrM	3988	150
chrM	3989	150
chrM	3990	150
chrM	3991	150
chrM	3992	150
chrM	3993	150
chrM	3994	150
chrM	3995	150
chrM	3996	150
chrM	3997	150
chrM	3998	150
chrM	3999	150
chrM	4000	150
chrM	4001	150
chrM	4002	150
chrM	4003	150
chrM	4004	150
chrM	4005	150
chrM	4006	150
chrM	4007	150
chrM	4008	150
chrM	4009	150
chrM	4010	150
chrM	4011	150
chrM	4012	150
chrM	4013	150
chrM	4014	150
chrM	4015	150
chrM	4016	150
chrM	4017	150
chrM	4018	150
chrM	4019	150
chrM	4020	150
chrM	4021	150
chrM	4022	150
chrM	4023	150
chrM	4024	150
chrM	4025	150
chrM	4026	150
chrM	4027	150
chrM	4028	150
chrM	4029	150
chrM	4030	150
chrM	4031	150
chrM	4032	150
chrM	4033	150
chrM	4034	150
chrM	4035	150
chrM	4036	150
chrM	4037	150
chrM	4038	150
chrM	4039	150
chrM	4040	150
chrM	4041	150
chrM	4042	150
chrM	4043	150
chrM	4044	150
chrM	4045	150
chrM	4046	150
chrM	4047	150
chrM	4048	150
chrM	4049	150
chrM	4050	150
chrM	4051	150
chrM	4052	150
chrM	4053	150
chrM	4054	150
chrM	4055	150
chrM	4056	150
chrM	4057	150
chrM	4058	150
chrM	4059	150
chrM	4060	150
chrM	4061	150
chrM	4062	150
chrM	4063	150
chrM	4064	150
chrM	4065	150
chrM	4066	150
chrM	4067	150
chrM	4068	150
chrM	4069	150
chrM	4070	150
chrM	4071	150
chrM	4072	150
chrM	4073	150
chrM	4074	150
chrM	4075	150
chrM	4076	150
chrM	4077	150
chrM	4078	150
chrM	4079	150
chrM	4080	150
chrM	4081	150
chrM	4082	150
chrM	4083	150
chrM	4084	150
chrM	4085	150
chrM	4086	150
chrM	4087	150
chrM	4088	150
chrM	4089	150
chrM	4090	150
chrM	4091	150
chrM	4092	150
chrM	4093	150
chrM	4094	150
chrM	4095	150
chrM	4096	150
chrM	4097	150
chrM	4098	150
chrM	4099	150
chrM	4100	150
chrM	4101	150
chrM	4102	150
chrM	4103	150
chrM	4104	150
chrM	4105	150
chrM	4106	149
chrM	4107	149
chrM	4108	149
chrM	4109	148
chrM	4110	147
chrM	4111	146
chrM	4112	145
chrM	4113	144
chrM	4114	144
chrM	4115	143
chrM	4116	143
chrM	4117	142
chrM	4118	142
chrM	4119	142
chrM	4120	141
chrM	4121	141
chrM	4122	140
chrM	4123	139
chrM	4124	139
chrM	4125	138
chrM	4126	138
chrM	4127	137
chrM	4128	137
chrM	4129	137
chrM	4130	136
chrM	4131	136
chrM	4132	136
chrM	4133	135
chrM	4134	135
chrM	4135	134
chrM	4136	133
chrM	4137	133
chrM	4138	132
chrM	4139	132
chrM	4140	131
chrM	4141	131
chrM	4142	131
chrM	4143	130
chrM	4144	129
chrM	4145	129
chrM	4146	129
chrM	4147	128
chrM	4148	128
chrM	4149	127
chrM	4150	126
chrM	4151	126
chrM	4152	125
chrM	4153	125
chrM	4154	124
chrM	4155	124
chrM	4156	124
chrM	4157	123
chrM	4158	123
chrM	4159	123
chrM	4160	122
chrM	4161	122
chrM	4162	121
chrM	4163	121
chrM	4164	121
chrM	4165	121
chrM	4166	121
chrM	4167	121
chrM	4168	121
chrM	4169	121
chrM	4170	121
chrM	4171	121
chrM	4172	121
chrM	4173	121
chrM	4174	121
chrM	4175	121
chrM	4176	121
chrM	4177	121
chrM	4178	121
chrM	4179	121
chrM	4180	121
chrM	4181	121
chrM	4182	121
chrM	4183	121
chrM	4184	121
chrM	4185	121
chrM	4186	121
chrM	4187	121
chrM	4188	121
chrM	4189	121
chrM	4190	121
chrM	4191	121
chrM	4192	121
chrM	4193	121
chrM	4194	121
chrM	4195	121
chrM	4196	121
chrM	4197	121
chrM	4198	121
chrM	4199	121
chrM	4200	121
chrM	4201	121
chrM	4202	121
chrM	4203	121
chrM	4204	121
chrM	4205	121
chrM	4206	121
chrM	4207	121
chrM	4208	121
chrM	4209	121
chrM	4210	121
chrM	4211	121
chrM	4212	121
chrM	4213	121
chrM	4214	121
chrM	4215	121
chrM	4216	121
chrM	4217	121
chrM	4218	121
chrM	4219	121
chrM	4220	121
chrM	4221	121
chrM	4222	121
chrM	4223	121
chrM	4224	121
chrM	4225	121
chrM	4226	121
chrM	4227	121
chrM	4228	121
chrM	4229	121
chrM	4230	121
chrM	4231	121
chrM	4232	121
chrM	4233	121
chrM	4234	121
chrM	4235	121
chrM	4236	121
chrM	4237	121
chrM	4238	121
chrM	4239	121
chrM	4240	121
chrM	4241	121
chrM	4242	121
chrM	4243	121
chrM	4244	121
chrM	4245	121
chrM	4246	121
chrM	4247	121
chrM	4248	121
chrM	4249	121
chrM	4250	121
chrM	4251	121
chrM	4252	121
chrM	4253	121
chrM	4254	121
chrM	4255	121
chrM	4256	122
chrM	4257	122
chrM	4258	122
chrM	4259	123
chrM	4260	124
chrM	4261	125
chrM	4262	126
chrM	4263	127
chrM	4264	127
chrM	4265	128
chrM	4266	128
chrM	4267	129
chrM	4268	129
chrM	4269	129
chrM	4270	130
chrM	4271	130
chrM	4272	131
chrM	4273	132
chrM	4274	132
chrM	4275	133
chrM	4276	133
chrM	4277	134
chrM	4278	134
chrM	4279	134
chrM	4280	135
chrM	4281	135
chrM	4282	135
chrM	4283	136
chrM	4284	136
chrM	4285	137
chrM	4286	138
chrM	4287	138
chrM	4288	139
chrM	4289	139
chrM	4290	140
chrM	4291	140
chrM	4292	140
chrM	4293	141
chrM	4294	142
chrM	4295	142
chrM	4296	142
chrM	4297	143
chrM	4298	143
chrM	4299	144
chrM	4300	145
chrM	4301	145
chrM	4302	146
chrM	4303	146
chrM	4304	147
chrM	4305	147
chrM	4306	147
chrM	4307	148
chrM	4308	148
chrM	4309	148
chrM	4310	149
chrM	4311	149
chrM	4312	150
chrM	4313	150
chrM	4314	150
chrM	4315	150
chrM	4316	150
chrM	4317	150
chrM	4318	150
chrM	4319	150
chrM	4320	150
chrM	4321	150
chrM	4322	150
chrM	4323	150
chrM	4324	150
chrM	4325	150
chrM	4326	150
chrM	4327	150
chrM	4328	150
chrM	4329	150
chrM	4330	150
chrM	4331	150
chrM	4332	150
chrM	4333	150
chrM	4334	150
chrM	4335	150
chrM	4336	150
chrM	4337	150
chrM	4338	150
chrM	4339	150
chrM	4340	150
chrM	4341	150
chrM	4342	150
chrM	4343	150
chrM	4344	150
chrM	4345	150
chrM	4346	150
chrM	4347	150
chrM	4348	150
chrM	4349	150
chrM	4350	150
chrM	4351	150
chrM	4352	150
chrM	4353	150
chrM	4354	150
chrM	4355	150
chrM	4356	150
chrM	4357	150
chrM	4358	150
chrM	4359	150
chrM	4360	150
chrM	4361	150
chrM	4362	150
chrM	4363	150
chrM	4364	150
chrM	4365	150
chrM	4366	150
chrM	4367	150
chrM	4368	150
chrM	4369	150
chrM	4370	150
chrM	4371	150
chrM	4372	150
chrM	4373	150
chrM	4374	150
chrM	4375	150
chrM	4376	150
chrM	4377	150
chrM	4378	150
chrM	4379	150
chrM	4380	150
chrM	4381	150
chrM	4382	150
chrM	4383	150
chrM	4384	150
chrM	4385	150
chrM	4386	150
chrM	4387	150
chrM	4388	150
chrM	4389	150
chrM	4390	150
chrM	4391	150
chrM	4392	150
chrM	4393	150
chrM	4394	150
chrM	4395	150
chrM	4396	150
chrM	4397	150
chrM	4398	150
chrM	4399	150
chrM	4400	150
chrM	4401	150
chrM	4402	150
chrM	4403	150
chrM	4404	150
chrM	4405	150
chrM	4406	150
chrM	4407	150
chrM	4408	150
chrM	4409	150
chrM	4410	150
chrM	4411	150
chrM	4412	150
chrM	4413	150
chrM	4414	150
chrM	4415	150
chrM	4416	150
chrM	4417	150
chrM	4418	150
chrM	4419	150
chrM	4420	150
chrM	4421	150
chrM	4422	150
chrM	4423	150
chrM	4424	150
chrM	4425	150
chrM	4426	150
chrM	4427	150
chrM	4428	150
chrM	4429	150
chrM	4430	150
chrM	4431	150
chrM	4432	150
chrM	4433	150
chrM	4434	150
chrM	4435	150
chrM	4436	150
chrM	4437	150
chrM	4438	150
chrM	4439	150
chrM	4440	150
chrM	4441	150
chrM	4442	150
chrM	4443	150
chrM	4444	150
chrM	4445	150
chrM	4446	150
chrM	4447	150
chrM	4448	150
chrM	4449	150
chrM	4450	150
chrM	4451	150
chrM	4452	150
chrM	4453	150
chrM	4454	150
chrM	4455	150
chrM	4456	150
chrM	4457	150
chrM	4458	150
chrM	4459	150
chrM	4460	149
chrM	4461	149
chrM	4462	148
chrM	4463	148
chrM	4464	147
chrM	4465	147
chrM	4466	146
chrM	4467	145
chrM	4468	145
chrM	4469	145
chrM	4470	144
chrM	4471	144
chrM	4472	143
chrM	4473	143
chrM	4474	142
chrM	4475	141
chrM	4476	141
chrM	4477	140
chrM	4478	139
chrM	4479	139
chrM	4480	139
chrM	4481	138
chrM	4482	138
chrM	4483	137
chrM	4484	136
chrM	4485	136
chrM	4486	136
chrM	4487	136
chrM	4488	135
chrM	4489	135
chrM	4490	134
chrM	4491	133
chrM	4492	133
chrM	4493	132
chrM	4494	132
chrM	4495	132
chrM	4496	132
chrM	4497	132
chrM	4498	131
chrM	4499	131
chrM	4500	130
chrM	4501	130
chrM	4502	129
chrM	4503	128
chrM	4504	128
chrM	4505	127
chrM	4506	127
chrM	4507	126
chrM	4508	126
chrM	4509	126
chrM	4510	125
chrM	4511	125
chrM	4512	124
chrM	4513	123
chrM	4514	123
chrM	4515	123
chrM	4516	122
chrM	4517	121
chrM	4518	121
chrM	4519	120
chrM	4520	120
chrM	4521	119
chrM	4522	119
chrM	4523	118
chrM	4524	118
chrM	4525	117
chrM	4526	117
chrM	4527	116
chrM	4528	115
chrM	4529	115
chrM	4530	114
chrM	4531	114
chrM	4532	113
chrM	4533	113
chrM	4534	112
chrM	4535	112
chrM	4536	111
chrM	4537	111
chrM	4538	110
chrM	4539	110
chrM	4540	109
chrM	4541	109
chrM	4542	108
chrM	4543	108
chrM	4544	107
chrM	4545	106
chrM	4546	106
chrM	4547	106
chrM	4548	105
chrM	4549	105
chrM	4550	105
chrM	4551	104
chrM	4552	104
chrM	4553	103
chrM	4554	103
chrM	4555	102
chrM	4556	101
chrM	4557	101
chrM	4558	101
chrM	4559	100
chrM	4560	100
chrM	4561	99
chrM	4562	99
chrM	4563	98
chrM	4564	98
chrM	4565	97
chrM	4566	96
chrM	4567	96
chrM	4568	95
chrM	4569	95
chrM	4570	95
chrM	4571	94
chrM	4572	94
chrM	4573	93
chrM	4574	93
chrM	4575	92
chrM	4576	92
chrM	4577	92
chrM	4578	91
chrM	4579	90
chrM	4580	90
chrM	4581	89
chrM	4582	88
chrM	4583	87
chrM	4584	87
chrM	4585	87
chrM	4586	86
chrM	4587	86
chrM	4588	86
chrM	4589	86
chrM	4590	86
chrM	4591	86
chrM	4592	86
chrM	4593	86
chrM	4594	86
chrM	4595	86
chrM	4596	86
chrM	4597	86
chrM	4598	86
chrM	4599	86
chrM	4600	86
chrM	4601	86
chrM	4602	86
chrM	4603	86
chrM	4604	86
chrM	4605	86
chrM	4606	86
chrM	4607	86
chrM	4608	86
chrM	4609	86
chrM	4610	87
chrM	4611	87
chrM	4612	88
chrM	4613	88
chrM	4614	89
chrM	4615	89
chrM	4616	90
chrM	4617	91
chrM	4618	91
chrM	4619	91
chrM	4620	92
chrM	4621	92
chrM	4622	93
chrM	4623	93
chrM	4624	94
chrM	4625	95
chrM	4626	95
chrM	4627	96
chrM	4628	97
chrM	4629	97
chrM	4630	97
chrM	4631	98
chrM	4632	98
chrM	4633	99
chrM	4634	100
chrM	4635	100
chrM	4636	100
chrM	4637	100
chrM	4638	101
chrM	4639	101
chrM	4640	102
chrM	4641	103
chrM	4642	103
chrM	4643	104
chrM	4644	104
chrM	4645	104
chrM	4646	104
chrM	4647	104
chrM	4648	105
chrM	4649	105
chrM	4650	106
chrM	4651	106
chrM	4652	107
chrM	4653	108
chrM	4654	108
chrM	4655	109
chrM	4656	109
chrM	4657	110
chrM	4658	110
chrM	4659	110
chrM	4660	111
chrM	4661	111
chrM	4662	112
chrM	4663	113
chrM	4664	113
chrM	4665	113
chrM	4666	114
chrM	4667	115
chrM	4668	115
chrM	4669	116
chrM	4670	116
chrM	4671	117
chrM	4672	117
chrM	4673	118
chrM	4674	118
chrM	4675	119
chrM	4676	119
chrM	4677	120
chrM	4678	121
chrM	4679	121
chrM	4680	122
chrM	4681	122
chrM	4682	123
chrM	4683	123
chrM	4684	124
chrM	4685	124
chrM	4686	125
chrM	4687	125
chrM	4688	126
chrM	4689	126
chrM	4690	127
chrM	4691	127
chrM	4692	128
chrM	4693	128
chrM	4694	129
chrM	4695	130
chrM	4696	130
chrM	4697	130
chrM	4698	131
chrM	4699	131
chrM	4700	131
chrM	4701	132
chrM	4702	132
chrM	4703	133
chrM	4704	133
chrM	4705	134
chrM	4706	135
chrM	4707	135
chrM	4708	135
chrM	4709	136
chrM	4710	136
chrM	4711	137
chrM	4712	137
chrM	4713	138
chrM	4714	138
chrM	4715	139
chrM	4716	140
chrM	4717	140
chrM	4718	141
chrM	4719	141
chrM	4720	141
chrM	4721	142
chrM	4722	142
chrM	4723	143
chrM	4724	143
chrM	4725	144
chrM	4726	144
chrM	4727	144
chrM	4728	145
chrM	4729	146
chrM	4730	146
chrM	4731	147
chrM	4732	148
chrM	4733	149
chrM	4734	149
chrM	4735	149
chrM	4736	150
chrM	4737	150
chrM	4738	150
chrM	4739	150
chrM	4740	150
chrM	4741	150
chrM	4742	150
chrM	4743	150
chrM	4744	150
chrM	4745	150
chrM	4746	150
chrM	4747	150
chrM	4748	150
chrM	4749	150
chrM	4750	150
chrM	4751	150
chrM	4752	150
chrM	4753	150
chrM	4754	150
chrM	4755	150
chrM	4756	150
chrM	4757	150
chrM	4758	150
chrM	4759	150
chrM	4760	150
chrM	4761	150
chrM	4762	150
chrM	4763	150
chrM	4764	150
chrM	4765	150
chrM	4766	150
chrM	4767	150
chrM	4768	150
chrM	4769	150
chrM	4770	150
chrM	4771	150
chrM	4772	150
chrM	4773	150
chrM	4774	150
chrM	4775	150
chrM	4776	150
chrM	4777	150
chrM	4778	150
chrM	4779	150
chrM	4780	150
chrM	4781	150
chrM	4782	150
chrM	4783	150
chrM	4784	150
chrM	4785	150
chrM	4786	150
chrM	4787	150
chrM	4788	150
chrM	4789	150
chrM	4790	150
chrM	4791	150
chrM	4792	150
chrM	4793	150
chrM	4794	150
chrM	4795	150
chrM	4796	150
chrM	4797	150
chrM	4798	150
chrM	4799	150
chrM	4800	150
chrM	4801	150
chrM	4802	150
chrM	4803	150
chrM	4804	150
chrM	4805	150
chrM	4806	150
chrM	4807	150
chrM	4808	150
chrM	4809	150
chrM	4810	150
chrM	4811	150
chrM	4812	150
chrM	4813	150
chrM	4814	150
chrM	4815	150
chrM	4816	150
chrM	4817	150
chrM	4818	150
chrM	4819	150
chrM	4820	150
chrM	4821	150
chrM	4822	150
chrM	4823	150
chrM	4824	150
chrM	4825	150
chrM	4826	150
chrM	4827	150
chrM	4828	150
chrM	4829	150
chrM	4830	150
chrM	4831	150
chrM	4832	150
chrM	4833	150
chrM	4834	150
chrM	4835	150
chrM	4836	150
chrM	4837	150
chrM	4838	150
chrM	4839	150
chrM	4840	150
chrM	4841	150
chrM	4842	150
chrM	4843	150
chrM	4844	150
chrM	4845	150
chrM	4846	150
chrM	4847	150
chrM	4848	150
chrM	4849	150
chrM	4850	150
chrM	4851	150
chrM	4852	150
chrM	4853	150
chrM	4854	150
chrM	4855	150
chrM	4856	150
chrM	4857	150
chrM	4858	150
chrM	4859	150
chrM	4860	150
chrM	4861	150
chrM	4862	150
chrM	4863	150
chrM	4864	150
chrM	4865	150
chrM	4866	150
chrM	4867	150
chrM	4868	150
chrM	4869	150
chrM	4870	150
chrM	4871	150
chrM	4872	150
chrM	4873	150
chrM	4874	150
chrM	4875	150
chrM	4876	150
chrM	4877	150
chrM	4878	150
chrM	4879	150
chrM	4880	150
chrM	4881	150
chrM	4882	150
chrM	4883	150
chrM	4884	150
chrM	4885	150
chrM	4886	150
chrM	4887	150
chrM	4888	150
chrM	4889	150
chrM	4890	150
chrM	4891	150
chrM	4892	150
chrM	4893	150
chrM	4894	150
chrM	4895	150
chrM	4896	150
chrM	4897	150
chrM	4898	150
chrM	4899	150
chrM	4900	150
chrM	4901	150
chrM	4902	150
chrM	4903	150
chrM	4904	150
chrM	4905	150
chrM	4906	150
chrM	4907	150
chrM	4908	150
chrM	4909	150
chrM	4910	150
chrM	4911	150
chrM	4912	150
chrM	4913	150
chrM	4914	150
chrM	4915	150
chrM	4916	150
chrM	4917	150
chrM	4918	150
chrM	4919	150
chrM	4920	150
chrM	4921	150
chrM	4922	150
chrM	4923	150
chrM	4924	150
chrM	4925	150
chrM	4926	150
chrM	4927	150
chrM	4928	150
chrM	4929	150
chrM	4930	150
chrM	4931	150
chrM	4932	150
chrM	4933	150
chrM	4934	150
chrM	4935	150
chrM	4936	150
chrM	4937	150
chrM	4938	150
chrM	4939	150
chrM	4940	150
chrM	4941	150
chrM	4942	150
chrM	4943	150
chrM	4944	150
chrM	4945	150
chrM	4946	150
chrM	4947	150
chrM	4948	150
chrM	4949	150
chrM	4950	150
chrM	4951	150
chrM	4952	150
chrM	4953	150
chrM	4954	150
chrM	4955	150
chrM	4956	150
chrM	4957	150
chrM	4958	150
chrM	4959	150
chrM	4960	150
chrM	4961	150
chrM	4962	150
chrM	4963	150
chrM	4964	150
chrM	4965	150
chrM	4966	150
chrM	4967	150
chrM	4968	150
chrM	4969	150
chrM	4970	150
chrM	4971	150
chrM	4972	150
chrM	4973	150
chrM	4974	150
chrM	4975	150
chrM	4976	150
chrM	4977	150
chrM	4978	150
chrM	4979	150
chrM	4980	150
chrM	4981	150
chrM	4982	150
chrM	4983	150
chrM	4984	150
chrM	4985	150
chrM	4986	150
chrM	4987	150
chrM	4988	150
chrM	4989	150
chrM	4990	150
chrM	4991	150
chrM	4992	150
chrM	4993	150
chrM	4994	150
chrM	4995	150
chrM	4996	150
chrM	4997	150
chrM	4998	150
chrM	4999	150
chrM	5000	150
chrM	5001	150
chrM	5002	150
chrM	5003	150
chrM	5004	150
chrM	5005	150
chrM	5006	150
chrM	5007	150
chrM	5008	150
chrM	5009	150
chrM	5010	150
chrM	5011	150
chrM	5012	150
chrM	5013	150
chrM	5014	150
chrM	5015	150
chrM	5016	150
chrM	5017	150
chrM	5018	150
chrM	5019	150
chrM	5020	150
chrM	5021	150
chrM	5022	150
chrM	5023	150
chrM	5024	150
chrM	5025	150
chrM	5026	150
chrM	5027	150
chrM	5028	150
chrM	5029	150
chrM	5030	150
chrM	5031	150
chrM	5032	150
chrM	5033	150
chrM	5034	150
chrM	5035	150
chrM	5036	150
chrM	5037	150
chrM	5038	150
chrM	5039	150
chrM	5040	150
chrM	5041	150
chrM	5042	150
chrM	5043	150
chrM	5044	150
chrM	5045	150
chrM	5046	150
chrM	5047	150
chrM	5048	150
chrM	5049	150
chrM	5050	150
chrM	5051	150
chrM	5052	150
chrM	5053	150
chrM	5054	150
chrM	5055	150
chrM	5056	150
chrM	5057	150
chrM	5058	150
chrM	5059	150
chrM	5060	150
chrM	5061	150
chrM	5062	150
chrM	5063	150
chrM	5064	150
chrM	5065	150
chrM	5066	150
chrM	5067	150
chrM	5068	150
chrM	5069	150
chrM	5070	150
chrM	5071	150
chrM	5072	150
chrM	5073	150
chrM	5074	150
chrM	5075	150
chrM	5076	150
chrM	5077	150
chrM	5078	150
chrM	5079	150
chrM	5080	150
chrM	5081	150
chrM	5082	150
chrM	5083	150
chrM	5084	150
chrM	5085	150
chrM	5086	150
chrM	5087	150
chrM	5088	150
chrM	5089	150
chrM	5090	150
chrM	5091	150
chrM	5092	150
chrM	5093	150
chrM	5094	150
chrM	5095	150
chrM	5096	150
chrM	5097	150
chrM	5098	150
chrM	5099	150
chrM	5100	150
chrM	5101	150
chrM	5102	150
chrM	5103	150
chrM	5104	150
chrM	5105	150
chrM	5106	150
chrM	5107	150
chrM	5108	150
chrM	5109	150
chrM	5110	150
chrM	5111	150
chrM	5112	150
chrM	5113	150
chrM	5114	150
chrM	5115	150
chrM	5116	150
chrM	5117	150
chrM	5118	150
chrM	5119	150
chrM	5120	150
chrM	5121	150
chrM	5122	150
chrM	5123	150
chrM	5124	150
chrM	5125	150
chrM	5126	150
chrM	5127	150
chrM	5128	150
chrM	5129	150
chrM	5130	150
chrM	5131	150
chrM	5132	150
chrM	5133	150
chrM	5134	150
chrM	5135	150
chrM	5136	150
chrM	5137	150
chrM	5138	150
chrM	5139	150
chrM	5140	150
chrM	5141	150
chrM	5142	150
chrM	5143	150
chrM	5144	150
chrM	5145	150
chrM	5146	150
chrM	5147	150
chrM	5148	150
chrM	5149	150
chrM	5150	149
chrM	5151	148
chrM	5152	148
chrM	5153	148
chrM	5154	148
chrM	5155	147
chrM	5156	147
chrM	5157	146
chrM	5158	145
chrM	5159	145
chrM	5160	145
chrM	5161	144
chrM	5162	144
chrM	5163	144
chrM	5164	143
chrM	5165	142
chrM	5166	142
chrM	5167	142
chrM	5168	141
chrM	5169	141
chrM	5170	141
chrM	5171	141
chrM	5172	141
chrM	5173	141
chrM	5174	141
chrM	5175	141
chrM	5176	141
chrM	5177	141
chrM	5178	141
chrM	5179	141
chrM	5180	141
chrM	5181	141
chrM	5182	141
chrM	5183	141
chrM	5184	141
chrM	5185	141
chrM	5186	141
chrM	5187	141
chrM	5188	141
chrM	5189	141
chrM	5190	141
chrM	5191	141
chrM	5192	141
chrM	5193	141
chrM	5194	141
chrM	5195	141
chrM	5196	141
chrM	5197	141
chrM	5198	141
chrM	5199	141
chrM	5200	141
chrM	5201	141
chrM	5202	141
chrM	5203	141
chrM	5204	141
chrM	5205	141
chrM	5206	141
chrM	5207	141
chrM	5208	141
chrM	5209	141
chrM	5210	141
chrM	5211	141
chrM	5212	141
chrM	5213	141
chrM	5214	141
chrM	5215	141
chrM	5216	141
chrM	5217	141
chrM	5218	141
chrM	5219	141
chrM	5220	141
chrM	5221	141
chrM	5222	141
chrM	5223	141
chrM	5224	141
chrM	5225	141
chrM	5226	141
chrM	5227	141
chrM	5228	141
chrM	5229	141
chrM	5230	141
chrM	5231	141
chrM	5232	141
chrM	5233	141
chrM	5234	141
chrM	5235	141
chrM	5236	141
chrM	5237	141
chrM	5238	141
chrM	5239	141
chrM	5240	141
chrM	5241	141
chrM	5242	141
chrM	5243	141
chrM	5244	141
chrM	5245	141
chrM	5246	141
chrM	5247	141
chrM	5248	141
chrM	5249	141
chrM	5250	141
chrM	5251	141
chrM	5252	141
chrM	5253	141
chrM	5254	141
chrM	5255	141
chrM	5256	141
chrM	5257	141
chrM	5258	141
chrM	5259	141
chrM	5260	141
chrM	5261	141
chrM	5262	141
chrM	5263	141
chrM	5264	141
chrM	5265	141
chrM	5266	141
chrM	5267	141
chrM	5268	141
chrM	5269	141
chrM	5270	141
chrM	5271	141
chrM	5272	141
chrM	5273	141
chrM	5274	141
chrM	5275	141
chrM	5276	141
chrM	5277	141
chrM	5278	141
chrM	5279	141
chrM	5280	141
chrM	5281	141
chrM	5282	141
chrM	5283	141
chrM	5284	141
chrM	5285	141
chrM	5286	141
chrM	5287	141
chrM	5288	141
chrM	5289	141
chrM	5290	141
chrM	5291	141
chrM	5292	141
chrM	5293	141
chrM	5294	141
chrM	5295	141
chrM	5296	141
chrM	5297	141
